product,week_start,sales
1939,2022-04-18,2
1960,2022-04-18,1
1993,2022-04-18,0
2030,2022-04-18,0
2048,2022-04-18,1
2071,2022-04-18,0
2097,2022-04-18,0
2098,2022-04-18,0
2099,2022-04-18,0
2101,2022-04-18,0
2102,2022-04-18,0
2103,2022-04-18,0
2117,2022-04-18,0
2122,2022-04-18,0
2126,2022-04-18,34
2138,2022-04-18,6
2142,2022-04-18,11
2158,2022-04-18,0
2163,2022-04-18,26
2166,2022-04-18,0
2177,2022-04-18,0
2178,2022-04-18,4
2184,2022-04-18,0
2190,2022-04-18,0
2191,2022-04-18,0
2193,2022-04-18,1
2227,2022-04-18,1
2251,2022-04-18,1
2252,2022-04-18,2
2253,2022-04-18,0
2270,2022-04-18,0
2276,2022-04-18,0
2277,2022-04-18,2
2279,2022-04-18,0
2292,2022-04-18,3
2293,2022-04-18,0
2309,2022-04-18,9
2317,2022-04-18,0
2323,2022-04-18,4
2331,2022-04-18,0
2333,2022-04-18,139
2334,2022-04-18,0
2343,2022-04-18,121
2357,2022-04-18,0
2367,2022-04-18,0
2387,2022-04-18,0
2389,2022-04-18,0
2401,2022-04-18,32
2402,2022-04-18,3
2403,2022-04-18,2
2409,2022-04-18,0
2410,2022-04-18,0
2412,2022-04-18,0
2419,2022-04-18,9
2420,2022-04-18,0
2425,2022-04-18,3
2441,2022-04-18,0
2447,2022-04-18,0
2448,2022-04-18,0
2450,2022-04-18,0
2492,2022-04-18,0
2500,2022-04-18,3
2514,2022-04-18,24
2529,2022-04-18,0
2536,2022-04-18,0
2537,2022-04-18,0
2551,2022-04-18,0
2552,2022-04-18,114
2554,2022-04-18,0
2555,2022-04-18,13
2562,2022-04-18,3
2571,2022-04-18,6
2576,2022-04-18,0
2577,2022-04-18,0
2583,2022-04-18,0
2587,2022-04-18,49
2589,2022-04-18,0
2592,2022-04-18,0
2593,2022-04-18,0
2596,2022-04-18,24
2607,2022-04-18,0
2609,2022-04-18,0
2610,2022-04-18,0
2614,2022-04-18,0
2615,2022-04-18,12
2616,2022-04-18,0
2619,2022-04-18,11
2623,2022-04-18,0
2628,2022-04-18,0
2639,2022-04-18,3
2641,2022-04-18,0
2644,2022-04-18,2
2645,2022-04-18,6
2648,2022-04-18,1
2656,2022-04-18,0
2659,2022-04-18,0
2667,2022-04-18,16
2670,2022-04-18,0
2679,2022-04-18,0
2680,2022-04-18,3
2684,2022-04-18,0
2699,2022-04-18,5
2715,2022-04-18,7
2718,2022-04-18,0
2722,2022-04-18,8
2727,2022-04-18,0
2733,2022-04-18,0
2734,2022-04-18,0
2735,2022-04-18,0
2739,2022-04-18,0
2740,2022-04-18,0
2748,2022-04-18,0
2751,2022-04-18,0
2753,2022-04-18,0
2756,2022-04-18,0
2757,2022-04-18,0
2763,2022-04-18,6
2782,2022-04-18,0
2784,2022-04-18,0
2785,2022-04-18,0
2788,2022-04-18,0
2795,2022-04-18,0
2796,2022-04-18,0
2800,2022-04-18,0
2814,2022-04-18,0
2819,2022-04-18,0
2821,2022-04-18,0
2829,2022-04-18,0
2830,2022-04-18,0
2832,2022-04-18,0
2833,2022-04-18,0
2834,2022-04-18,0
2835,2022-04-18,0
2836,2022-04-18,0
2837,2022-04-18,7
2842,2022-04-18,0
2849,2022-04-18,3
2903,2022-04-18,10
2906,2022-04-18,5
2907,2022-04-18,1
2911,2022-04-18,9
2912,2022-04-18,5
2914,2022-04-18,0
2915,2022-04-18,1
2916,2022-04-18,0
2917,2022-04-18,0
2918,2022-04-18,0
2923,2022-04-18,0
2931,2022-04-18,0
2970,2022-04-18,0
2975,2022-04-18,0
2978,2022-04-18,12
2995,2022-04-18,0
2999,2022-04-18,0
3001,2022-04-18,0
3005,2022-04-18,0
3013,2022-04-18,14
3034,2022-04-18,0
3035,2022-04-18,11
3037,2022-04-18,3
3042,2022-04-18,1
3044,2022-04-18,59
3046,2022-04-18,11
3047,2022-04-18,2
3054,2022-04-18,0
3055,2022-04-18,0
3056,2022-04-18,0
3057,2022-04-18,0
3058,2022-04-18,0
3059,2022-04-18,0
3060,2022-04-18,0
3062,2022-04-18,0
3064,2022-04-18,0
3065,2022-04-18,0
3068,2022-04-18,0
3069,2022-04-18,0
3070,2022-04-18,3
3071,2022-04-18,0
3075,2022-04-18,0
3076,2022-04-18,0
3080,2022-04-18,0
3083,2022-04-18,3
3094,2022-04-18,10
3098,2022-04-18,23
3105,2022-04-18,4
3111,2022-04-18,0
3112,2022-04-18,0
3114,2022-04-18,0
3116,2022-04-18,0
3117,2022-04-18,0
3119,2022-04-18,213
3122,2022-04-18,12
3124,2022-04-18,0
3141,2022-04-18,0
3142,2022-04-18,0
3147,2022-04-18,2
3149,2022-04-18,0
3152,2022-04-18,0
3153,2022-04-18,4
3155,2022-04-18,462
3156,2022-04-18,0
3157,2022-04-18,31
3159,2022-04-18,0
3160,2022-04-18,2
3162,2022-04-18,0
3166,2022-04-18,0
3167,2022-04-18,0
3168,2022-04-18,0
3169,2022-04-18,3
3170,2022-04-18,23
3172,2022-04-18,0
3173,2022-04-18,0
3174,2022-04-18,0
3175,2022-04-18,0
3189,2022-04-18,0
3194,2022-04-18,2
3197,2022-04-18,0
3200,2022-04-18,0
3216,2022-04-18,15
3217,2022-04-18,3
3232,2022-04-18,0
3239,2022-04-18,87
3240,2022-04-18,0
3255,2022-04-18,0
3256,2022-04-18,0
3258,2022-04-18,0
3260,2022-04-18,0
3261,2022-04-18,0
3262,2022-04-18,0
3264,2022-04-18,0
3265,2022-04-18,8
3268,2022-04-18,27
3270,2022-04-18,0
3271,2022-04-18,0
3280,2022-04-18,1
3283,2022-04-18,30
3284,2022-04-18,0
3304,2022-04-18,0
3307,2022-04-18,25
3312,2022-04-18,0
3317,2022-04-18,2
3344,2022-04-18,1
3351,2022-04-18,26
3357,2022-04-18,0
3401,2022-04-18,0
3405,2022-04-18,0
3410,2022-04-18,0
3414,2022-04-18,5
3417,2022-04-18,0
3421,2022-04-18,0
3440,2022-04-18,0
3443,2022-04-18,0
3446,2022-04-18,0
3480,2022-04-18,0
3481,2022-04-18,3
3482,2022-04-18,1
3483,2022-04-18,0
3486,2022-04-18,0
3491,2022-04-18,0
3492,2022-04-18,0
3496,2022-04-18,0
3502,2022-04-18,0
3506,2022-04-18,4
3511,2022-04-18,0
3516,2022-04-18,0
3518,2022-04-18,0
3520,2022-04-18,9
3521,2022-04-18,8
3527,2022-04-18,0
3543,2022-04-18,3
3547,2022-04-18,0
3548,2022-04-18,0
3560,2022-04-18,0
3570,2022-04-18,0
3571,2022-04-18,2
3574,2022-04-18,6
3575,2022-04-18,0
3576,2022-04-18,0
3579,2022-04-18,0
3580,2022-04-18,0
3582,2022-04-18,28
3584,2022-04-18,0
3585,2022-04-18,2
3595,2022-04-18,1
3597,2022-04-18,0
3598,2022-04-18,7
3605,2022-04-18,0
3607,2022-04-18,0
3612,2022-04-18,0
3615,2022-04-18,11
3617,2022-04-18,7
3624,2022-04-18,0
3626,2022-04-18,0
3639,2022-04-18,0
3659,2022-04-18,0
3660,2022-04-18,6
3668,2022-04-18,99
3671,2022-04-18,0
3672,2022-04-18,3
3674,2022-04-18,0
3676,2022-04-18,0
3686,2022-04-18,7
3689,2022-04-18,0
3690,2022-04-18,1
3691,2022-04-18,0
3701,2022-04-18,62
3702,2022-04-18,6
3703,2022-04-18,1
3708,2022-04-18,10
3714,2022-04-18,0
3715,2022-04-18,0
3717,2022-04-18,10
3718,2022-04-18,0
3719,2022-04-18,0
3720,2022-04-18,3
3726,2022-04-18,6
3737,2022-04-18,0
3738,2022-04-18,0
3740,2022-04-18,1
3748,2022-04-18,0
3760,2022-04-18,0
3762,2022-04-18,0
3763,2022-04-18,0
3764,2022-04-18,0
3765,2022-04-18,0
3767,2022-04-18,4
3776,2022-04-18,0
3785,2022-04-18,13
3793,2022-04-18,0
3794,2022-04-18,0
3796,2022-04-18,0
3797,2022-04-18,10
3798,2022-04-18,0
3799,2022-04-18,0
3800,2022-04-18,0
3801,2022-04-18,0
3802,2022-04-18,0
3803,2022-04-18,0
3804,2022-04-18,39
3808,2022-04-18,0
3810,2022-04-18,3
3814,2022-04-18,0
3819,2022-04-18,3
3820,2022-04-18,16
3824,2022-04-18,4
3825,2022-04-18,20
3826,2022-04-18,4
3829,2022-04-18,0
3831,2022-04-18,3
3834,2022-04-18,0
3835,2022-04-18,1
3836,2022-04-18,0
3837,2022-04-18,0
3838,2022-04-18,27
3840,2022-04-18,0
3844,2022-04-18,0
3849,2022-04-18,0
3853,2022-04-18,2
3857,2022-04-18,0
3863,2022-04-18,0
3864,2022-04-18,0
3866,2022-04-18,62
3875,2022-04-18,0
3876,2022-04-18,2
3880,2022-04-18,0
3883,2022-04-18,2
3884,2022-04-18,0
3885,2022-04-18,13
3888,2022-04-18,0
3890,2022-04-18,0
3891,2022-04-18,0
3895,2022-04-18,8
3901,2022-04-18,0
3902,2022-04-18,0
3903,2022-04-18,0
3904,2022-04-18,4
3906,2022-04-18,0
3907,2022-04-18,0
3918,2022-04-18,0
3922,2022-04-18,2
3924,2022-04-18,39
3925,2022-04-18,3
3926,2022-04-18,0
3927,2022-04-18,39
3929,2022-04-18,68
3930,2022-04-18,17
3931,2022-04-18,2
3932,2022-04-18,0
3933,2022-04-18,0
3946,2022-04-18,0
3953,2022-04-18,4
3954,2022-04-18,0
3956,2022-04-18,15
3958,2022-04-18,0
3960,2022-04-18,1
3961,2022-04-18,2
3962,2022-04-18,0
3964,2022-04-18,0
3966,2022-04-18,5
3967,2022-04-18,10
3968,2022-04-18,0
3969,2022-04-18,9
3970,2022-04-18,12
3971,2022-04-18,1
3972,2022-04-18,8
3973,2022-04-18,15
3979,2022-04-18,2
3987,2022-04-18,3
3988,2022-04-18,2
3989,2022-04-18,0
3995,2022-04-18,2
4017,2022-04-18,0
4029,2022-04-18,0
4035,2022-04-18,0
4048,2022-04-18,7
4053,2022-04-18,1
4057,2022-04-18,1
4058,2022-04-18,1
4059,2022-04-18,0
4074,2022-04-18,0
4087,2022-04-18,0
4091,2022-04-18,0
4096,2022-04-18,0
4097,2022-04-18,53
4101,2022-04-18,0
4110,2022-04-18,0
4111,2022-04-18,8
4117,2022-04-18,0
4118,2022-04-18,6
4119,2022-04-18,0
4124,2022-04-18,0
4131,2022-04-18,0
4136,2022-04-18,4
4139,2022-04-18,0
4149,2022-04-18,0
4151,2022-04-18,0
4152,2022-04-18,5
4154,2022-04-18,0
4155,2022-04-18,0
4156,2022-04-18,0
4157,2022-04-18,0
4161,2022-04-18,1
4162,2022-04-18,1
4163,2022-04-18,0
4164,2022-04-18,0
4165,2022-04-18,0
4168,2022-04-18,3
4169,2022-04-18,0
4173,2022-04-18,1
4180,2022-04-18,0
4186,2022-04-18,0
4188,2022-04-18,1
4189,2022-04-18,0
4198,2022-04-18,3
4199,2022-04-18,0
4201,2022-04-18,2
4202,2022-04-18,0
4207,2022-04-18,0
4208,2022-04-18,0
4211,2022-04-18,4
4212,2022-04-18,4
4215,2022-04-18,1
4218,2022-04-18,1
4219,2022-04-18,0
4221,2022-04-18,0
4222,2022-04-18,0
4224,2022-04-18,5
4231,2022-04-18,0
4233,2022-04-18,2
4235,2022-04-18,4
4236,2022-04-18,7
4238,2022-04-18,4
4244,2022-04-18,0
4247,2022-04-18,0
4248,2022-04-18,8
4249,2022-04-18,3
4250,2022-04-18,1
4251,2022-04-18,4
4257,2022-04-18,41
4258,2022-04-18,3
4261,2022-04-18,0
4262,2022-04-18,0
4264,2022-04-18,0
4266,2022-04-18,0
4269,2022-04-18,0
4270,2022-04-18,2
4273,2022-04-18,1
4274,2022-04-18,12
4275,2022-04-18,8
4276,2022-04-18,9
4278,2022-04-18,36
4279,2022-04-18,11
4287,2022-04-18,1
4293,2022-04-18,3
4296,2022-04-18,0
4305,2022-04-18,0
4316,2022-04-18,1
4327,2022-04-18,2
4329,2022-04-18,8
4334,2022-04-18,8
4336,2022-04-18,32
4343,2022-04-18,8
4344,2022-04-18,1
4352,2022-04-18,3
4353,2022-04-18,5
4354,2022-04-18,0
4362,2022-04-18,17
4373,2022-04-18,1
4374,2022-04-18,2
4376,2022-04-18,0
4377,2022-04-18,1
4378,2022-04-18,0
4379,2022-04-18,0
4380,2022-04-18,0
4381,2022-04-18,0
4382,2022-04-18,0
4384,2022-04-18,27
4385,2022-04-18,1
4387,2022-04-18,0
4395,2022-04-18,0
4400,2022-04-18,0
4402,2022-04-18,0
4403,2022-04-18,0
4405,2022-04-18,1
4408,2022-04-18,5
4422,2022-04-18,0
4424,2022-04-18,6
4426,2022-04-18,2
4430,2022-04-18,10
4431,2022-04-18,1
4439,2022-04-18,14
4442,2022-04-18,0
4443,2022-04-18,6
4447,2022-04-18,0
4450,2022-04-18,1
4451,2022-04-18,0
4454,2022-04-18,0
4466,2022-04-18,9
4477,2022-04-18,0
4480,2022-04-18,0
4484,2022-04-18,24
4494,2022-04-18,0
4496,2022-04-18,0
4498,2022-04-18,56
4499,2022-04-18,0
4500,2022-04-18,2
4501,2022-04-18,1
4502,2022-04-18,1
4503,2022-04-18,0
4505,2022-04-18,17
4507,2022-04-18,0
4511,2022-04-18,24
4516,2022-04-18,0
4521,2022-04-18,1
4526,2022-04-18,0
4527,2022-04-18,0
4528,2022-04-18,0
4529,2022-04-18,0
4530,2022-04-18,0
4531,2022-04-18,0
4532,2022-04-18,3
4537,2022-04-18,25
4538,2022-04-18,0
4539,2022-04-18,5
4543,2022-04-18,0
4547,2022-04-18,0
4553,2022-04-18,5
4560,2022-04-18,15
4562,2022-04-18,0
4564,2022-04-18,0
4566,2022-04-18,0
4567,2022-04-18,7
4568,2022-04-18,0
4569,2022-04-18,0
4573,2022-04-18,0
4580,2022-04-18,0
4587,2022-04-18,13
4592,2022-04-18,0
4596,2022-04-18,5
4600,2022-04-18,0
4610,2022-04-18,0
4611,2022-04-18,0
4614,2022-04-18,4
4615,2022-04-18,1
4629,2022-04-18,2
4630,2022-04-18,14
4633,2022-04-18,4
4634,2022-04-18,3
4637,2022-04-18,5
4642,2022-04-18,7
4650,2022-04-18,0
4651,2022-04-18,23
4655,2022-04-18,4
4658,2022-04-18,13
4659,2022-04-18,3
4660,2022-04-18,0
4661,2022-04-18,3
4665,2022-04-18,3
4666,2022-04-18,0
4667,2022-04-18,0
4670,2022-04-18,1
4673,2022-04-18,0
4674,2022-04-18,0
4699,2022-04-18,0
4704,2022-04-18,3
4705,2022-04-18,6
4707,2022-04-18,0
4708,2022-04-18,0
4711,2022-04-18,0
4712,2022-04-18,1
4713,2022-04-18,0
4714,2022-04-18,3
4717,2022-04-18,0
4718,2022-04-18,0
4719,2022-04-18,0
4723,2022-04-18,0
4724,2022-04-18,0
4725,2022-04-18,0
4726,2022-04-18,0
4728,2022-04-18,0
4730,2022-04-18,0
4755,2022-04-18,0
4765,2022-04-18,1
4768,2022-04-18,50
4769,2022-04-18,0
4771,2022-04-18,1
4773,2022-04-18,0
4775,2022-04-18,0
4777,2022-04-18,11
4780,2022-04-18,0
4787,2022-04-18,2
4789,2022-04-18,0
4799,2022-04-18,3
4804,2022-04-18,0
4812,2022-04-18,0
4814,2022-04-18,0
4816,2022-04-18,19
4818,2022-04-18,0
4819,2022-04-18,0
4824,2022-04-18,1
4826,2022-04-18,0
4828,2022-04-18,0
4830,2022-04-18,0
4831,2022-04-18,0
4832,2022-04-18,21
4833,2022-04-18,0
4836,2022-04-18,2
4837,2022-04-18,0
4839,2022-04-18,0
4843,2022-04-18,0
4845,2022-04-18,1
4859,2022-04-18,1
4862,2022-04-18,4
4863,2022-04-18,0
4867,2022-04-18,1
4889,2022-04-18,0
4890,2022-04-18,0
4892,2022-04-18,5
4902,2022-04-18,14
4904,2022-04-18,12
4911,2022-04-18,0
4926,2022-04-18,4
4927,2022-04-18,0
4929,2022-04-18,0
4938,2022-04-18,2
4942,2022-04-18,0
4943,2022-04-18,0
4946,2022-04-18,0
4950,2022-04-18,1
4951,2022-04-18,0
4957,2022-04-18,0
4964,2022-04-18,0
4973,2022-04-18,3
4974,2022-04-18,6
4975,2022-04-18,0
4976,2022-04-18,0
4977,2022-04-18,4
4979,2022-04-18,0
4980,2022-04-18,18
4984,2022-04-18,0
4990,2022-04-18,0
4994,2022-04-18,1
4995,2022-04-18,5
4997,2022-04-18,0
5000,2022-04-18,0
5004,2022-04-18,0
5010,2022-04-18,0
5012,2022-04-18,0
5014,2022-04-18,0
5018,2022-04-18,0
5019,2022-04-18,0
5021,2022-04-18,0
5028,2022-04-18,197
5030,2022-04-18,0
5031,2022-04-18,5
5033,2022-04-18,9
5034,2022-04-18,8
5037,2022-04-18,0
5040,2022-04-18,0
5041,2022-04-18,15
5046,2022-04-18,0
5047,2022-04-18,2
5051,2022-04-18,0
5055,2022-04-18,3
5059,2022-04-18,0
5064,2022-04-18,0
5065,2022-04-18,0
5066,2022-04-18,31
5069,2022-04-18,0
5070,2022-04-18,0
5071,2022-04-18,12
5072,2022-04-18,0
5075,2022-04-18,8
5076,2022-04-18,10
5077,2022-04-18,0
5079,2022-04-18,7
5082,2022-04-18,4
5083,2022-04-18,4
5086,2022-04-18,0
5088,2022-04-18,0
5091,2022-04-18,8
5094,2022-04-18,0
5097,2022-04-18,0
5102,2022-04-18,0
5104,2022-04-18,0
5105,2022-04-18,0
5112,2022-04-18,0
5123,2022-04-18,0
5126,2022-04-18,2
5128,2022-04-18,0
5131,2022-04-18,10
5134,2022-04-18,0
5136,2022-04-18,7
5137,2022-04-18,3
5141,2022-04-18,0
5142,2022-04-18,5
5143,2022-04-18,0
5144,2022-04-18,0
5145,2022-04-18,0
5146,2022-04-18,0
5147,2022-04-18,0
5148,2022-04-18,0
5149,2022-04-18,21
5155,2022-04-18,2
5160,2022-04-18,2
5163,2022-04-18,4
5164,2022-04-18,4
5176,2022-04-18,1
5177,2022-04-18,0
5178,2022-04-18,0
5185,2022-04-18,23
5193,2022-04-18,4
5203,2022-04-18,6
5206,2022-04-18,0
5207,2022-04-18,0
5216,2022-04-18,0
5217,2022-04-18,0
5219,2022-04-18,1
5220,2022-04-18,1
5222,2022-04-18,0
5223,2022-04-18,0
5224,2022-04-18,0
5225,2022-04-18,0
5227,2022-04-18,0
5228,2022-04-18,0
5232,2022-04-18,3
5246,2022-04-18,28
5255,2022-04-18,12
5261,2022-04-18,1
5262,2022-04-18,0
5267,2022-04-18,0
5270,2022-04-18,0
5271,2022-04-18,0
5273,2022-04-18,12
5274,2022-04-18,6
5282,2022-04-18,7
5284,2022-04-18,0
5301,2022-04-18,4
5308,2022-04-18,4
5310,2022-04-18,0
5317,2022-04-18,29
5321,2022-04-18,12
5325,2022-04-18,0
5329,2022-04-18,0
5330,2022-04-18,0
5333,2022-04-18,0
5339,2022-04-18,0
5341,2022-04-18,0
5345,2022-04-18,0
5348,2022-04-18,0
5366,2022-04-18,128
5401,2022-04-18,0
5403,2022-04-18,0
5404,2022-04-18,7
5409,2022-04-18,3
5415,2022-04-18,1
5427,2022-04-18,0
5428,2022-04-18,3
5436,2022-04-18,1
5454,2022-04-18,1
5456,2022-04-18,1
5477,2022-04-18,1
5484,2022-04-18,1
5532,2022-04-18,7
6267,2022-04-18,1
155,2022-04-25,0
156,2022-04-25,0
166,2022-04-25,0
242,2022-04-25,0
300,2022-04-25,0
317,2022-04-25,4
337,2022-04-25,0
359,2022-04-25,32
362,2022-04-25,0
372,2022-04-25,0
416,2022-04-25,0
453,2022-04-25,0
466,2022-04-25,0
479,2022-04-25,30
527,2022-04-25,3
532,2022-04-25,0
557,2022-04-25,0
574,2022-04-25,8
576,2022-04-25,2
578,2022-04-25,11
579,2022-04-25,0
580,2022-04-25,0
581,2022-04-25,0
590,2022-04-25,0
591,2022-04-25,0
605,2022-04-25,0
608,2022-04-25,0
694,2022-04-25,17
706,2022-04-25,0
707,2022-04-25,0
735,2022-04-25,0
846,2022-04-25,0
847,2022-04-25,0
852,2022-04-25,0
912,2022-04-25,0
916,2022-04-25,0
956,2022-04-25,1
970,2022-04-25,0
971,2022-04-25,0
975,2022-04-25,0
1031,2022-04-25,1
1033,2022-04-25,0
1035,2022-04-25,20
1038,2022-04-25,0
1041,2022-04-25,0
1042,2022-04-25,6
1053,2022-04-25,0
1059,2022-04-25,0
1067,2022-04-25,12
1101,2022-04-25,4
1102,2022-04-25,0
1103,2022-04-25,0
1105,2022-04-25,14
1107,2022-04-25,0
1108,2022-04-25,0
1109,2022-04-25,0
1118,2022-04-25,13
1139,2022-04-25,2
1140,2022-04-25,7
1168,2022-04-25,8
1169,2022-04-25,0
1178,2022-04-25,0
1193,2022-04-25,0
1202,2022-04-25,0
1241,2022-04-25,0
1248,2022-04-25,0
1250,2022-04-25,0
1287,2022-04-25,0
1288,2022-04-25,0
1289,2022-04-25,0
1304,2022-04-25,12
1305,2022-04-25,9
1306,2022-04-25,0
1336,2022-04-25,33
1866,2022-04-25,3
1867,2022-04-25,0
1899,2022-04-25,12
1900,2022-04-25,0
1902,2022-04-25,0
1917,2022-04-25,5
1918,2022-04-25,5
1939,2022-04-25,4
1960,2022-04-25,0
1993,2022-04-25,0
2030,2022-04-25,0
2048,2022-04-25,0
2071,2022-04-25,3
2097,2022-04-25,1
2098,2022-04-25,0
2099,2022-04-25,1
2101,2022-04-25,0
2102,2022-04-25,1
2103,2022-04-25,1
2117,2022-04-25,0
2122,2022-04-25,0
2126,2022-04-25,43
2138,2022-04-25,125
2142,2022-04-25,10
2158,2022-04-25,0
2163,2022-04-25,17
2166,2022-04-25,0
2177,2022-04-25,0
2178,2022-04-25,19
2184,2022-04-25,0
2190,2022-04-25,0
2191,2022-04-25,0
2193,2022-04-25,9
2227,2022-04-25,0
2251,2022-04-25,7
2252,2022-04-25,5
2253,2022-04-25,0
2270,2022-04-25,8
2276,2022-04-25,1
2277,2022-04-25,0
2279,2022-04-25,0
2292,2022-04-25,0
2293,2022-04-25,2
2309,2022-04-25,20
2317,2022-04-25,0
2323,2022-04-25,10
2331,2022-04-25,0
2333,2022-04-25,256
2334,2022-04-25,0
2343,2022-04-25,227
2357,2022-04-25,0
2367,2022-04-25,0
2387,2022-04-25,0
2389,2022-04-25,1
2401,2022-04-25,5
2402,2022-04-25,0
2403,2022-04-25,0
2409,2022-04-25,0
2410,2022-04-25,0
2412,2022-04-25,0
2419,2022-04-25,6
2420,2022-04-25,2
2425,2022-04-25,1
2441,2022-04-25,0
2447,2022-04-25,0
2448,2022-04-25,0
2450,2022-04-25,0
2492,2022-04-25,0
2500,2022-04-25,4
2514,2022-04-25,10
2529,2022-04-25,0
2536,2022-04-25,3
2537,2022-04-25,0
2551,2022-04-25,0
2552,2022-04-25,125
2554,2022-04-25,0
2555,2022-04-25,9
2562,2022-04-25,1
2571,2022-04-25,0
2576,2022-04-25,0
2577,2022-04-25,18
2583,2022-04-25,0
2587,2022-04-25,108
2589,2022-04-25,0
2592,2022-04-25,0
2593,2022-04-25,0
2596,2022-04-25,18
2607,2022-04-25,0
2609,2022-04-25,0
2610,2022-04-25,0
2614,2022-04-25,4
2615,2022-04-25,4
2616,2022-04-25,0
2619,2022-04-25,5
2623,2022-04-25,0
2628,2022-04-25,0
2639,2022-04-25,13
2641,2022-04-25,0
2644,2022-04-25,6
2645,2022-04-25,7
2648,2022-04-25,1
2656,2022-04-25,0
2659,2022-04-25,1
2667,2022-04-25,4
2670,2022-04-25,0
2679,2022-04-25,0
2680,2022-04-25,5
2684,2022-04-25,0
2699,2022-04-25,1
2715,2022-04-25,17
2718,2022-04-25,0
2722,2022-04-25,7
2727,2022-04-25,0
2733,2022-04-25,0
2734,2022-04-25,0
2735,2022-04-25,0
2739,2022-04-25,0
2740,2022-04-25,0
2748,2022-04-25,3
2751,2022-04-25,0
2753,2022-04-25,0
2756,2022-04-25,0
2757,2022-04-25,6
2763,2022-04-25,3
2782,2022-04-25,0
2784,2022-04-25,0
2785,2022-04-25,0
2788,2022-04-25,41
2795,2022-04-25,0
2796,2022-04-25,0
2800,2022-04-25,0
2814,2022-04-25,0
2819,2022-04-25,0
2821,2022-04-25,0
2829,2022-04-25,0
2830,2022-04-25,0
2832,2022-04-25,0
2833,2022-04-25,0
2834,2022-04-25,0
2835,2022-04-25,0
2836,2022-04-25,6
2837,2022-04-25,5
2842,2022-04-25,5
2849,2022-04-25,0
2903,2022-04-25,2
2906,2022-04-25,3
2907,2022-04-25,0
2911,2022-04-25,0
2912,2022-04-25,9
2914,2022-04-25,0
2915,2022-04-25,8
2916,2022-04-25,0
2917,2022-04-25,0
2918,2022-04-25,0
2923,2022-04-25,0
2931,2022-04-25,0
2970,2022-04-25,0
2975,2022-04-25,0
2978,2022-04-25,6
2995,2022-04-25,4
2999,2022-04-25,0
3001,2022-04-25,0
3005,2022-04-25,0
3013,2022-04-25,50
3034,2022-04-25,0
3035,2022-04-25,5
3037,2022-04-25,6
3042,2022-04-25,12
3044,2022-04-25,43
3046,2022-04-25,13
3047,2022-04-25,1
3054,2022-04-25,1
3055,2022-04-25,1
3056,2022-04-25,1
3057,2022-04-25,3
3058,2022-04-25,4
3059,2022-04-25,2
3060,2022-04-25,1
3062,2022-04-25,10
3064,2022-04-25,2
3065,2022-04-25,0
3068,2022-04-25,0
3069,2022-04-25,0
3070,2022-04-25,0
3071,2022-04-25,0
3075,2022-04-25,0
3076,2022-04-25,0
3080,2022-04-25,0
3083,2022-04-25,2
3094,2022-04-25,20
3098,2022-04-25,22
3105,2022-04-25,2
3111,2022-04-25,0
3112,2022-04-25,0
3114,2022-04-25,0
3116,2022-04-25,0
3117,2022-04-25,0
3119,2022-04-25,136
3122,2022-04-25,0
3124,2022-04-25,4
3141,2022-04-25,0
3142,2022-04-25,0
3147,2022-04-25,0
3149,2022-04-25,0
3152,2022-04-25,0
3153,2022-04-25,23
3155,2022-04-25,337
3156,2022-04-25,2
3157,2022-04-25,36
3159,2022-04-25,0
3160,2022-04-25,1
3162,2022-04-25,1
3166,2022-04-25,0
3167,2022-04-25,0
3168,2022-04-25,2
3169,2022-04-25,1
3170,2022-04-25,23
3172,2022-04-25,3
3173,2022-04-25,0
3174,2022-04-25,0
3175,2022-04-25,0
3189,2022-04-25,0
3194,2022-04-25,0
3197,2022-04-25,3
3200,2022-04-25,1
3216,2022-04-25,18
3217,2022-04-25,0
3232,2022-04-25,2
3239,2022-04-25,21
3240,2022-04-25,0
3255,2022-04-25,1
3256,2022-04-25,0
3258,2022-04-25,1
3260,2022-04-25,2
3261,2022-04-25,1
3262,2022-04-25,0
3264,2022-04-25,1
3265,2022-04-25,21
3268,2022-04-25,30
3270,2022-04-25,0
3271,2022-04-25,0
3280,2022-04-25,0
3283,2022-04-25,0
3284,2022-04-25,1
3304,2022-04-25,132
3307,2022-04-25,18
3312,2022-04-25,0
3317,2022-04-25,2
3344,2022-04-25,0
3351,2022-04-25,6
3357,2022-04-25,0
3401,2022-04-25,0
3405,2022-04-25,0
3410,2022-04-25,0
3414,2022-04-25,0
3417,2022-04-25,0
3421,2022-04-25,0
3440,2022-04-25,18
3443,2022-04-25,0
3446,2022-04-25,0
3480,2022-04-25,17
3481,2022-04-25,3
3482,2022-04-25,0
3483,2022-04-25,0
3486,2022-04-25,0
3491,2022-04-25,0
3492,2022-04-25,1
3496,2022-04-25,0
3502,2022-04-25,7
3506,2022-04-25,0
3511,2022-04-25,1
3516,2022-04-25,0
3518,2022-04-25,15
3520,2022-04-25,0
3521,2022-04-25,39
3527,2022-04-25,0
3543,2022-04-25,4
3547,2022-04-25,0
3548,2022-04-25,0
3560,2022-04-25,0
3570,2022-04-25,4
3571,2022-04-25,1
3574,2022-04-25,0
3575,2022-04-25,0
3576,2022-04-25,0
3579,2022-04-25,0
3580,2022-04-25,0
3582,2022-04-25,22
3584,2022-04-25,0
3585,2022-04-25,2
